post_id,text,category,borough,location,post_date,likes,shares,comments,engagement_score,sentiment_polarity,sentiment_subjectivity,sentiment_label
post_000150,Air quality is terrible in Harlem today. My asthma is acting up again. #NYC #AirQuality,health_concern,manhattan,Harlem,2025-07-05T10:59:15.518207,99,74,17,355,-0.5,0.5,negative
post_000151,Hospital wait times are crazy in Brooklyn. So many people with respiratory issues today.,health_concern,brooklyn,Brooklyn,2025-10-03T10:59:15.518207,150,19,3,213,-0.05,0.7,neutral
post_000152,Storm surge warnings for Bronx. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Bronx,2025-08-08T10:59:15.518207,333,39,43,536,0.0,0.0,neutral
post_000153,Heat wave hitting Chinatown hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,manhattan,Chinatown,2025-09-28T10:59:15.518207,358,72,3,580,-0.292,0.542,negative
post_000154,Storm surge warnings for St George. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,St George,2025-07-25T10:59:15.519244,24,87,33,351,0.0,0.0,neutral
post_000155,Air quality is terrible in Harlem today. My cough is acting up again. #NYC #AirQuality,health_concern,manhattan,Harlem,2025-04-26T10:59:15.519244,60,97,20,391,-0.5,0.5,negative
post_000156,Asthma attacks increasing in our neighborhood. Something needs to be done about Queens air quality.,health_concern,queens,Queens,2025-08-03T10:59:15.519244,67,54,12,253,0.0,0.0,neutral
post_000157,Heat wave hitting Parkslope hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,brooklyn,Parkslope,2025-08-21T10:59:15.519244,202,22,4,276,-0.292,0.542,negative
post_000158,Hospital wait times are crazy in Harlem. So many people with respiratory issues today.,health_concern,manhattan,Harlem,2025-05-08T10:59:15.519244,467,33,49,664,-0.05,0.7,neutral
post_000159,Asthma attacks increasing in our neighborhood. Something needs to be done about Queens air quality.,health_concern,queens,Queens,2025-05-18T10:59:15.519244,243,89,23,556,0.0,0.0,neutral
post_000160,Storm surge warnings for Lowereastside. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Lowereastside,2025-05-17T10:59:15.520248,442,22,2,512,0.0,0.0,neutral
post_000161,Another trip to the ER because of allergies. When will Lowereastside address the air pollution? #PublicHealth,health_concern,manhattan,Lowereastside,2025-06-23T10:59:15.520248,488,28,33,638,0.0,0.0,neutral
post_000162,Kids can't play outside in Southbronx - air quality index is through the roof! #HealthAlert,health_concern,bronx,Southbronx,2025-06-23T10:59:15.520248,263,47,14,432,0.0,0.05,neutral
post_000163,Chemical smell in Queens - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Queens,2025-10-08T10:59:15.520248,291,47,16,464,0.0,0.0,neutral
post_000164,Hospital wait times are crazy in Mott Haven. So many people with respiratory issues today.,health_concern,bronx,Mott Haven,2025-04-30T10:59:15.520248,458,38,43,658,-0.05,0.7,neutral
post_000165,Another trip to the ER because of breathing problems. When will Astoria address the air pollution? #PublicHealth,health_concern,queens,Astoria,2025-09-17T10:59:15.521245,29,80,35,339,0.0,0.0,neutral
post_000166,Another trip to the ER because of breathing problems. When will Southbronx address the air pollution? #PublicHealth,health_concern,bronx,Southbronx,2025-07-27T10:59:15.521245,149,87,37,484,0.0,0.0,neutral
post_000167,Asthma attacks increasing in our neighborhood. Something needs to be done about Harlem air quality.,health_concern,manhattan,Harlem,2025-05-11T10:59:15.521245,259,97,33,616,0.0,0.0,neutral
post_000168,Street flooding again in Harlem! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Harlem,2025-07-11T10:59:15.521245,474,90,49,842,0.0,0.0,neutral
post_000169,Heat wave hitting Midtown hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,manhattan,Midtown,2025-08-14T10:59:15.521245,201,68,32,469,-0.292,0.542,negative
post_000170,Another trip to the ER because of cough. When will Longislandcity address the air pollution? #PublicHealth,health_concern,queens,Longislandcity,2025-06-06T10:59:15.521245,67,12,4,111,0.0,0.0,neutral
post_000171,Storm surge warnings for Southbronx. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Southbronx,2025-09-23T10:59:15.522206,160,57,5,341,0.0,0.0,neutral
post_000172,Third time this month - Tottenville streets are underwater after heavy rain. #UrbanFlooding,flood_concern,staten_island,Tottenville,2025-06-23T10:59:15.522206,40,75,13,291,-0.1,0.25,neutral
post_000173,Construction dust in Dumbo is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Dumbo,2025-07-05T10:59:15.522206,458,2,40,544,-0.714,0.857,negative
post_000174,Another trip to the ER because of asthma. When will Huntspoint address the air pollution? #PublicHealth,health_concern,bronx,Huntspoint,2025-08-26T10:59:15.522206,316,10,42,430,0.0,0.0,neutral
post_000175,Heat wave hitting Bedstuy hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,brooklyn,Bedstuy,2025-05-04T10:59:15.522206,446,30,50,636,-0.292,0.542,negative
post_000176,Street flooding again in Astoria! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Astoria,2025-09-28T10:59:15.523206,146,21,25,259,0.0,0.0,neutral
post_000177,"Green space in Uppereastside being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Uppereastside,2025-10-06T10:59:15.523519,236,78,40,550,0.135,0.289,positive
post_000178,Hospital wait times are crazy in Tottenville. So many people with respiratory issues today.,health_concern,staten_island,Tottenville,2025-07-04T10:59:15.523519,24,97,21,357,-0.05,0.7,neutral
post_000179,Kids can't play outside in Southbronx - air quality index is through the roof! #HealthAlert,health_concern,bronx,Southbronx,2025-08-08T10:59:15.523519,129,8,16,185,0.0,0.05,neutral
post_000180,Basement flooded AGAIN in Midtown. City needs better drainage infrastructure! #FloodDamage,flood_concern,manhattan,Midtown,2025-08-17T10:59:15.523519,468,69,9,693,0.625,0.5,positive
post_000181,"Green space in Fordham being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Fordham,2025-04-15T10:59:15.523519,26,74,36,320,0.135,0.289,positive
post_000182,Chemical smell in Bronx - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Bronx,2025-08-25T10:59:15.523519,500,54,5,672,0.0,0.0,neutral
post_000183,Chemical smell in Brooklyn - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,brooklyn,Brooklyn,2025-04-19T10:59:15.524635,134,72,4,358,0.0,0.0,neutral
post_000184,Chemical smell in Crownheights - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,brooklyn,Crownheights,2025-08-10T10:59:15.524635,435,27,3,522,0.0,0.0,neutral
post_000185,Basement flooded AGAIN in Jackson Heights. City needs better drainage infrastructure! #FloodDamage,flood_concern,queens,Jackson Heights,2025-05-18T10:59:15.524635,167,51,47,414,0.625,0.5,positive
post_000186,Street flooding again in Jackson Heights! This happens every time it rains. #Flooding #NYC,flood_concern,queens,Jackson Heights,2025-09-03T10:59:15.524635,32,63,7,235,0.0,0.0,neutral
post_000187,Heat wave hitting Astoria hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Astoria,2025-05-13T10:59:15.524635,369,40,24,537,-0.292,0.542,negative
post_000188,"Green space in Midtown being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Midtown,2025-05-29T10:59:15.524635,111,24,0,183,0.135,0.289,positive
post_000189,Another trip to the ER because of asthma. When will Midtown address the air pollution? #PublicHealth,health_concern,manhattan,Midtown,2025-06-13T10:59:15.525685,283,63,48,568,0.0,0.0,neutral
post_000190,Kids can't play outside in Manhattan - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Manhattan,2025-09-03T10:59:15.525685,144,92,13,446,0.0,0.05,neutral
post_000191,Heat wave hitting Flushing hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Flushing,2025-07-26T10:59:15.525685,272,34,36,446,-0.292,0.542,negative
post_000192,Storm surge warnings for Tottenville. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,Tottenville,2025-05-13T10:59:15.525685,237,42,43,449,0.0,0.0,neutral
post_000193,Hospital wait times are crazy in Williamsburg. So many people with respiratory issues today.,health_concern,brooklyn,Williamsburg,2025-07-28T10:59:15.525685,109,77,34,408,-0.05,0.7,neutral
post_000194,Kids can't play outside in St George - air quality index is through the roof! #HealthAlert,health_concern,staten_island,St George,2025-09-18T10:59:15.526644,406,5,16,453,0.0,0.05,neutral
post_000195,Another trip to the ER because of asthma. When will Dumbo address the air pollution? #PublicHealth,health_concern,brooklyn,Dumbo,2025-07-24T10:59:15.526644,454,100,16,786,0.0,0.0,neutral
post_000196,Third time this month - Mott Haven streets are underwater after heavy rain. #UrbanFlooding,flood_concern,bronx,Mott Haven,2025-08-16T10:59:15.526644,102,58,2,280,-0.1,0.25,neutral
post_000197,Chemical smell in Southbronx - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Southbronx,2025-09-05T10:59:15.526644,365,15,43,496,0.0,0.0,neutral
post_000198,Construction dust in Flushing is making everyone sick. Where's the oversight? #Pollution,environmental_concern,queens,Flushing,2025-07-02T10:59:15.526644,227,7,47,342,-0.714,0.857,negative
post_000199,"Green space in Statenisland being destroyed for development. We need more trees, not less! #Environment",environmental_concern,staten_island,Statenisland,2025-05-31T10:59:15.526644,167,10,47,291,0.135,0.289,positive
post_000200,Street flooding again in Harlem! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Harlem,2025-08-15T10:59:15.526644,271,77,45,592,0.0,0.0,neutral
post_000201,Chemical smell in Flushing - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,queens,Flushing,2025-08-10T10:59:15.527975,302,67,16,535,0.0,0.0,neutral
post_000202,Air quality alert for Jackson Heights - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Jackson Heights,2025-10-01T10:59:15.527975,469,43,5,608,0.0,0.0,neutral
post_000203,Storm surge warnings for Tottenville. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,Tottenville,2025-06-22T10:59:15.527975,232,1,2,239,0.0,0.0,neutral
post_000204,Another trip to the ER because of asthma. When will Statenisland address the air pollution? #PublicHealth,health_concern,staten_island,Statenisland,2025-07-19T10:59:15.527975,339,22,47,499,0.0,0.0,neutral
post_000205,"Green space in Lowereastside being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Lowereastside,2025-07-25T10:59:15.527975,20,85,39,353,0.135,0.289,positive
post_000206,Storm surge warnings for Tottenville. Time to move everything upstairs again. #StormSurge,flood_concern,staten_island,Tottenville,2025-06-16T10:59:15.527975,28,55,11,215,0.0,0.0,neutral
post_000207,Storm surge warnings for Southbronx. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Southbronx,2025-04-27T10:59:15.529022,457,52,26,665,0.0,0.0,neutral
post_000208,Chemical smell in Huntspoint - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Huntspoint,2025-06-10T10:59:15.529022,109,28,13,219,0.0,0.0,neutral
post_000209,Subway station at Parkslope completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,brooklyn,Parkslope,2025-08-12T10:59:15.529022,422,61,43,691,0.1,0.4,neutral
post_000210,Air quality is terrible in Southbronx today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,bronx,Southbronx,2025-06-19T10:59:15.529022,148,100,35,518,-0.5,0.5,negative
post_000211,Another trip to the ER because of breathing problems. When will Uppereastside address the air pollution? #PublicHealth,health_concern,manhattan,Uppereastside,2025-08-01T10:59:15.529022,81,23,8,166,0.0,0.0,neutral
post_000212,Asthma attacks increasing in our neighborhood. Something needs to be done about Williamsburg air quality.,health_concern,brooklyn,Williamsburg,2025-04-20T10:59:15.530025,234,29,21,363,0.0,0.0,neutral
post_000213,Street flooding again in St George! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,St George,2025-07-24T10:59:15.530025,381,57,22,596,0.0,0.0,neutral
post_000214,Asthma attacks increasing in our neighborhood. Something needs to be done about Queens air quality.,health_concern,queens,Queens,2025-07-16T10:59:15.530025,445,1,45,538,0.0,0.0,neutral
post_000215,Air quality alert for Tottenville - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,staten_island,Tottenville,2025-09-19T10:59:15.530025,389,8,44,501,0.0,0.0,neutral
post_000216,Kids can't play outside in Elmhurst - air quality index is through the roof! #HealthAlert,health_concern,queens,Elmhurst,2025-07-13T10:59:15.530025,172,96,18,496,0.0,0.05,neutral
post_000217,"Green space in Flushing being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Flushing,2025-08-25T10:59:15.530025,65,56,23,279,0.135,0.289,positive
post_000218,Heat wave hitting Dumbo hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,brooklyn,Dumbo,2025-10-05T10:59:15.531025,74,8,22,142,-0.292,0.542,negative
post_000219,Heat wave hitting Dumbo hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,brooklyn,Dumbo,2025-08-08T10:59:15.531391,450,31,34,611,-0.292,0.542,negative
post_000220,Hospital wait times are crazy in Statenisland. So many people with respiratory issues today.,health_concern,staten_island,Statenisland,2025-09-14T10:59:15.531391,25,74,22,291,-0.05,0.7,neutral
post_000221,Street flooding again in Tottenville! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,Tottenville,2025-05-02T10:59:15.531391,431,97,9,740,0.0,0.0,neutral
post_000222,Air quality alert for Dumbo - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,brooklyn,Dumbo,2025-08-10T10:59:15.532352,53,23,12,146,0.0,0.0,neutral
post_000223,Heat wave hitting Astoria hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,queens,Astoria,2025-09-30T10:59:15.532693,499,39,15,646,-0.292,0.542,negative
